symbol, Debt/Equity,Dividends $,Dividends %,EPS,Long-Term Debt,Market Capitalization,Net Income Mil,Operating Income Mil,R&D,ROE %,Revenue Mil,Share Outstanding,Shares Mil,Short-Term Debt,Total Debt,Total Liabilities,currency,cust. regression origin,cust. regression slope,key_data,latest_price,price_data
SMC.to, 0.0, 0.0, 0.0, 0.33, 0.0, 7.56, 14.0, -7.0, 0.0, 50.5, 0.0, 42.0, 42.0, 0.0, 0.0, 3.92, CAD, 0.19242792645065393, 0.0016597030915212726, None, 0.18, None
SMF.to, 0.15, 0.0, 0.0, -0.01, 8.74, 1020.5, -1.0, -2.0, 0.0, -0.18, 254.0, 325.0, 325.0, 3.07, 11.81, 27.67, USD, 3.400329529056801, 0.002705496523678339, None, 3.14, None
SMT.to, 0.19, 0.0, 0.0, 0.09, 9.85, 554.1999999999999, 15.0, 49.0, 0.0, 9.06, 226.0, 163.0, 163.0, 9.53, 19.38, 46.77, USD, 3.454619659801477, -0.0013904849359394813, None, 3.4, None
SMU-UN.to, 0.66, 0.52, 0.05902383654937571, 2.43, 36.0, 537.4100000000001, 152.0, 47.0, 0.0, 29.97, 74.0, 61.0, 61.0, 5.14, 41.14, 45.79, CAD, 9.054048646639554, -0.006832327605054874, None, 8.81, None
SNC.to, 0.56, 1.12, 0.021321149819150963, 1.76, 20.48, 9245.28, 317.0, 662.0, 0.0, 7.02, 10509.0, 176.0, 176.0, 4.88, 25.36, 63.61, CAD, 55.02683405483404, 0.013196248196248194, None, 52.53, None
SOLG.to, 0.0, 0.0, 0.0, -0.01, 0.0, 692.76, -15.0, -15.0, 0.0, -8.55, 0.0, 1506.0, 1506.0, 0.0, 0.0, 3.53, AUD, 0.39231119637937806, 0.00031749311294765835, None, 0.46, None
SOP.to, 0.03, 0.0, 0.0, -0.02, 2.61, 10.32, -3.0, -3.0, 0.0, -7.98, 0.0, 172.0, 172.0, 0.0, 2.61, 6.67, CAD, 0.059499355022082374, 0.00015970309152127333, None, 0.06, None
SOX.to, 0.65, 0.48, 0.08435852372583479, 0.44, 20.64, 159.32000000000002, 12.0, 26.0, 0.0, 5.91, 1066.0, 28.0, 28.0, 0.36, 21.0, 68.04, CAD, 6.903655734837555, 0.005231448685994138, None, 5.69, None
SOY.to, 0.97, 0.0, 0.0, -1.61, 22.17, 839.5500000000001, -131.0, 12.0, 0.0, -46.87, 1245.0, 87.0, 87.0, 27.88, 50.05, 69.2, USD, 10.909132559359833, -0.012941689623507805, None, 9.65, None
SPB.to, 1.0, 0.72, 0.05642633228840125, -0.15, 31.88, 1824.68, -21.0, 209.0, 0.0, -2.43, 2592.0, 143.0, 143.0, 0.75, 32.629999999999995, 68.19, CAD, 13.03593762298308, -0.0026613537977174338, None, 12.76, None
SQP.to, 0.12, 0.0, 0.0, 0.09, 0.0, 34.97, 1.0, 6.0, 0.0, 4.09, 376.0, 13.0, 13.0, 66.02, 66.02, 88.49, CAD, 2.6254915824915837, -0.005321308321308325, None, 2.69, None
SRHI.to, 0.0, 0.0, 0.0, -0.62, 0.28, 51.480000000000004, -26.0, -6.0, 0.0, -25.97, 0.0, 33.0, 33.0, 7.01, 7.29, 26.8, CAD, 1.682031461804192, 0.008904652586470769, None, 1.56, None
SRU-UN.to, 0.89, 1.74, 0.05530832803560076, 1.96, 41.81, 5002.14, 312.0, 464.0, 0.0, 7.82, 774.0, 159.0, 159.0, 7.25, 49.06, 52.99, CAD, 31.116709125890953, -0.018150946696401236, None, 31.46, None
SRV-UN.to, 0.0, 1.16, 0.07459807073954983, 0.98, 0.0, 124.4, 8.0, -0.0, 0.0, 9.14, 0.0, 8.0, 8.0, 0.0, 0.0, 5.35, CAD, 15.56024010669465, -0.007242205605841972, None, 15.55, None
SRX.to, 0.23, 0.0, 0.0, 0.13, 17.19, 319.64, 15.0, 37.0, 0.0, 4.24, 147.0, 122.0, 122.0, 0.0, 17.19, 26.69, CAD, 3.244008330053785, -0.007762363898727534, None, 2.62, None
SSL.to, 0.0, 0.0, 0.0, 0.04, 0.0, 926.4, 7.0, 15.0, 0.0, 1.13, 72.0, 193.0, 193.0, 0.0, 0.0, 1.3, USD, 5.229961563688836, 0.007476059294241112, None, 4.8, None
SSRM.to, 0.25, 0.0, 0.0, 0.17, 16.22, 1376.98, 20.0, 47.0, 0.0, 2.1, 416.0, 121.0, 121.0, 0.0, 16.22, 34.56, USD, 12.735804713804718, -0.0014829244829244789, None, 11.38, None
STEP.to, 0.56, 0.0, 0.0, 0.93, 27.94, 371.2, 56.0, 88.0, 0.0, 12.58, 702.0, 64.0, 64.0, 0.0, 27.94, 48.82, CAD, 8.460990445581357, 0.02001952424679695, None, 5.8, None
STGO.to, 0.18, 0.0, 0.0, -0.49, 9.74, 56.7, -20.0, -11.0, 0.0, -129.82, 0.0, 42.0, 42.0, 12.48, 22.22, 45.01, CAD, 1.0386032401941456, 0.007810770038042764, None, 1.35, None
STLC.to, 0.0, 0.2, 0.008714596949891068, 0.0, 0.0, 2042.55, -116.0, 52.0, 0.0, -37.91, 1473.0, 89.0, 89.0, 0.0, 0.0, 66.49, CAD, 24.245670525602343, 0.0010521557567012142, None, 22.95, None
STN.to, 0.44, 0.53, 0.016212909146527992, 1.17, 20.79, 3726.66, 134.0, 226.0, 0.0, 6.88, 5185.0, 114.0, 114.0, 1.76, 22.55, 52.24, CAD, 33.91587194455378, -0.01299919104464558, None, 32.69, None
SU.to, 0.3, 1.36, 0.027298273785628265, 2.68, 14.64, 82252.82, 4432.0, 6977.0, 0.0, 9.8, 36167.0, 1651.0, 1651.0, 4.99, 19.630000000000003, 50.73, CAD, 56.110685447549066, -0.08596591455682366, None, 49.82, None
SUM.to, 0.0, 0.0, 0.0, 0.0, 0.0, 616.0, 0.0, 1.0, 0.0, 0.18, 97.0, 55.0, 55.0, 0.0, 0.0, 19.94, USD, 11.940561961607417, -0.008825374961738599, None, 11.2, None
SVB.to, 0.0, 0.0, 0.0, -0.01, 0.0, 25.48, -3.0, -2.0, 0.0, -47.27, 0.0, 196.0, 196.0, 0.0, 0.0, 21.77, USD, 0.12869220341947601, 0.0007656215838034019, None, 0.13, None
SVM.to, 0.0, 0.02, 0.0058823529411764705, 0.27, 0.0, 584.8, 47.0, 73.0, 0.0, 15.57, 175.0, 172.0, 172.0, 0.0, 0.0, 20.61, USD, 3.5732967335694608, -0.0007430145611963791, None, 3.4, None
SW.to, 0.09, 0.0, 0.0, -0.63, 5.62, 986.6500000000001, -22.0, -3.0, 12.39, -5.38, 746.0, 35.0, 35.0, 0.0, 5.62, 34.8, USD, 24.524890637981557, -0.02945353972626699, None, 28.19, None
SWH.to, 0.0, 0.0, 0.0, -0.18, 0.0, 27.9, -17.0, 0.0, 0.0, -44.18, 18.0, 93.0, 93.0, 12.99, 12.99, 16.52, USD, 0.2664389566662285, 0.001096790414972233, None, 0.3, None
SWY.to, 0.49, 0.0, 0.0, -0.2, 17.97, 308.21, -163.0, -5.0, 0.0, -26.56, 218.0, 833.0, 833.0, 2.84, 20.81, 58.67, CAD, 0.3528656696838516, 0.0019080414534959989, None, 0.37, None
SXI.to, 0.94, 0.0, 0.0, -0.02, 44.32, 16.45, -1.0, -0.0, 0.0, -5.16, 4.0, 35.0, 35.0, 2.57, 46.89, 52.92, CAD, 0.46749055489964536, 0.00017768595041322288, None, 0.47, None
SXP.to, 0.6, 0.26, 0.07854984894259819, 0.42, 31.37, 92.68, 12.0, 18.0, 0.0, 13.49, 189.0, 28.0, 28.0, 0.0, 31.37, 47.98, CAD, 3.002612160566705, 0.010059622195985825, None, 3.31, None
T.to, 1.36, 2.03, 0.042046396023198006, 2.44, 41.09, 28726.600000000002, 1457.0, 2561.0, 0.0, 16.14, 13557.0, 595.0, 595.0, 3.51, 44.6, 69.72, CAD, 48.1920691766146, -0.023029559665923304, None, 48.28, None
TA.to, 1.29, 0.16, 0.02162162162162162, -0.74, 36.08, 2131.2000000000003, -172.0, 260.0, 0.0, -8.67, 2260.0, 288.0, 288.0, 1.02, 37.1, 60.93, CAD, 7.242546810092264, -0.0033037299400935764, None, 7.4, None
TAO.to, 0.0, 0.0, 0.0, 0.08, 0.0, 34.0, 7.0, -3.0, 0.0, 5.43, 27.0, 85.0, 85.0, 0.87, 0.87, 13.82, CAD, 0.3984350649350651, -0.00016233766233766236, None, 0.4, None
TBL.to, 0.31, 0.0, 0.0, 0.0, 3.18, 181.35, 11.0, 41.0, 0.0, 0.0, 1340.0, 117.0, 117.0, 35.69, 38.87, 71.8, CAD, 1.7192495517950055, -0.0022056058419694783, None, 1.55, None
TC.to, 0.74, 0.0, 0.0, 2.04, 14.99, 797.5, 22.0, 28.0, 2.33, 38.45, 353.0, 11.0, 11.0, 5.21, 20.2, 79.65, USD, 77.39563157549516, -0.001222287813196917, None, 72.5, None
TCL-A.to, 0.79, 0.82, 0.0341951626355296, 2.76, 33.28, 1918.4, 220.0, 367.0, 0.0, 15.98, 2322.0, 80.0, 80.0, 6.62, 39.9, 57.66, CAD, 31.521120075210984, -0.037618041890769165, None, 23.98, None
TCN.to, 0.4, 0.16, 0.01444043321299639, 1.45, 26.22, 1650.92, 222.0, -21.0, 0.0, 23.45, 26.0, 149.0, 149.0, 0.0, 26.22, 34.16, USD, 11.489952905680179, -0.01216463334645153, None, 11.08, None
TCS.to, 0.0, 0.2, 0.012121212121212121, 0.29, 0.1, 214.5, 4.0, 4.0, 14.17, 9.32, 70.0, 13.0, 13.0, 0.07, 0.17, 35.11, CAD, 16.636511871966405, -0.007766496130132485, None, 16.5, None
TCW.to, 0.07, 0.0, 0.0, 0.07, 5.33, 845.68, -3.0, 56.0, 0.0, -0.28, 1122.0, 341.0, 341.0, 0.0, 5.33, 18.41, CAD, 2.8086518868337036, 0.0038355852901307435, None, 2.48, None
TD.to, 1.6, 2.54, 0.032180413024198655, 5.85, 8.88, 145546.92, 10997.0, 0.0, 0.0, 15.52, 37679.0, 1844.0, 1844.0, 0.0, 8.88, 94.06, CAD, 78.53741921378283, -0.04431007040097951, None, 78.93, None
TDG.to, 0.38, 0.0, 0.0, -0.36, 25.68, 497.62, -96.0, -98.0, 0.0, -7.39, 551.0, 278.0, 278.0, 0.0, 25.68, 31.57, CAD, 1.7026770737679817, 0.0013617560890288153, None, 1.79, None
TECK-A.to, 0.31, 0.15, 0.004893964110929854, 4.73, 17.11, 17930.25, 2766.0, 4356.0, 0.37, 13.93, 12477.0, 585.0, 585.0, 0.08, 17.189999999999998, 44.83, CAD, 31.01849311294768, 0.03517866981503347, None, 30.65, None
TEI.to, 4.32, 0.0, 0.0, -2.98, 28.0, 1.9250000000000003, -21.0, -5.0, 0.0, -142.7, 18.0, 7.0, 7.0, 20.76, 48.760000000000005, 93.51, CAD, 0.3632624622851896, 0.00056614849796668, None, 0.275, None
TF.to, 0.81, 0.68, 0.0737527114967462, 0.66, 30.75, 765.2600000000001, 50.0, 79.0, 0.0, 7.47, 94.0, 83.0, 83.0, 0.0, 30.75, 61.99, CAD, 9.340480956753684, -0.0020946259128077323, None, 9.22, None
TFII.to, 1.0, 0.82, 0.01716558509524806, 3.79, 38.11, 4442.610000000001, 348.0, 312.0, 0.0, 25.04, 4787.0, 93.0, 93.0, 1.78, 39.89, 61.91, CAD, 48.269858039267135, -0.12480307403034674, None, 47.77, None
TGL.to, 0.3, 0.0, 0.0, -0.17, 18.87, 342.0, -12.0, 65.0, 0.0, -5.69, 179.0, 72.0, 72.0, 0.0, 18.87, 37.47, USD, 4.953060125060125, -0.026439634439634433, None, 4.75, None
TGO.to, 0.66, 0.0, 0.0, -0.55, 34.08, 102.2, -8.0, -6.0, 0.0, -16.97, 55.0, 14.0, 14.0, 4.51, 38.589999999999996, 47.73, CAD, 7.530967838558749, -0.019431173203900472, None, 7.3, None
TGOD.to, 0.0, 0.0, 0.0, -0.1, 0.0, 1736.28, -24.0, -25.0, 0.0, -8.04, 0.0, 234.0, 234.0, 0.0, 0.0, 4.39, CAD, 7.391569613887799, -0.04318262713717259, None, 7.42, None
TGZ.to, 0.07, 0.0, 0.0, 0.35, 4.95, 415.8, 37.0, 65.0, 0.0, 6.06, 392.0, 108.0, 108.0, 0.0, 4.95, 31.48, USD, 4.382618632209539, 0.0022513664786392, None, 3.85, None
TH.to, 0.0, 0.0, 0.0, -0.16, 0.0, 687.0, -12.0, -9.0, 23.76, -28.88, 46.0, 75.0, 75.0, 0.0, 0.0, 44.16, CAD, 11.082788250470072, -0.0070020770475315835, None, 9.16, None
THO.to, 0.03, 0.0, 0.0, -0.16, 2.42, 1104.8899999999999, -49.0, -25.0, 0.0, -1.86, 540.0, 313.0, 313.0, 0.0, 2.42, 15.86, USD, 5.122166229393504, 0.012629257947439776, None, 3.53, None
TI.to, 0.0, 0.0, 0.0, -0.1, 0.0, 126.48, -11.0, -10.0, 0.0, -50.74, 0.0, 102.0, 102.0, 0.0, 0.0, 36.84, USD, 1.2756580961126414, 0.00041917005553369197, None, 1.24, None
TIH.to, 0.61, 0.84, 0.012905208173298509, 2.55, 23.9, 5272.29, 207.0, 303.0, 0.0, 19.35, 3045.0, 81.0, 81.0, 0.06, 23.959999999999997, 60.99, CAD, 64.75957459880188, -0.08091331059512878, None, 65.09, None
TKO.to, 0.96, 0.0, 0.0, -0.05, 32.91, 218.07999999999998, -11.0, 51.0, 0.0, -2.98, 332.0, 232.0, 232.0, 0.34, 33.25, 64.74, CAD, 1.005328414010232, 0.00562081857536403, None, 0.94, None
TLF.to, 0.0, 0.65, 0.0505443234836703, 2.92, 0.0, 51.44, 11.0, -0.0, 0.0, 31.23, 0.0, 4.0, 4.0, 0.0, 0.0, 0.79, CAD, 12.78072053872053, -0.007267436267436273, None, 12.86, None
TLO.to, 0.0, 0.0, 0.0, -0.02, 0.0, 11.7, -4.0, -1.0, 0.0, -28.93, 0.0, 130.0, 130.0, 70.34, 70.34, 71.3, CAD, 0.10578698237789161, -0.00032246709519436796, None, 0.09, None
TMD.to, 0.0, 0.0, 0.0, -3.55, 0.0, 29.52, -33.0, -23.0, 0.0, -816.36, 0.0, 12.0, 12.0, 0.0, 0.0, 73.47, USD, 2.7457463378372484, 0.05377301150028421, None, 2.46, None
TMI.to, 0.0, 0.0, 0.0, 0.0, 0.0, 17.099999999999998, -0.0, -2.0, 0.0, -0.17, 0.0, 190.0, 190.0, 3.34, 3.34, 37.18, USD, 0.05893679216406496, 0.0009366172547990731, None, 0.09, None
TML.to, 0.07, 0.0, 0.0, -0.02, 6.53, 41.14, -2.0, -4.0, 0.0, -3.53, 0.0, 121.0, 121.0, 0.03, 6.5600000000000005, 10.89, CAD, 0.34757503607503615, 0.0014336219336219336, None, 0.34, None
TMQ.to, 0.0, 0.0, 0.0, -0.21, 0.0, 257.24, -22.0, -22.0, 0.0, -50.61, 0.0, 109.0, 109.0, 0.0, 0.0, 32.41, USD, 2.5145000655909753, -0.007419388692115964, None, 2.36, None
TMR.to, 0.17, 0.0, 0.0, -0.42, 11.82, 361.34, -36.0, -28.0, 0.0, -4.43, 93.0, 89.0, 89.0, 5.9, 17.72, 29.0, CAD, 4.84716291704928, 0.026558386899295978, None, 4.06, None
TNP.to, 0.6, 0.0, 0.0, -0.23, 7.58, 111.5, -11.0, 13.0, 0.0, -34.4, 63.0, 50.0, 50.0, 12.97, 20.55, 87.43, USD, 1.9454278936551668, -0.00030917399099217286, None, 2.23, None
TNT-UN.to, 0.0, 0.59, 0.0880597014925373, 0.59, 84.97, 321.6, 33.0, 39.0, 0.0, 0.0, 70.0, 48.0, 48.0, 6.08, 91.05, 100.0, CAD, 6.728075254711617, -0.0017500546591455708, None, 6.7, None
TNX.to, 0.0, 0.0, 0.0, -0.05, 0.0, 63.440000000000005, -6.0, -5.0, 0.0, -14.65, 0.0, 122.0, 122.0, 14.36, 14.36, 35.51, CAD, 0.5669811097992914, 0.0002125147579693037, None, 0.52, None
TOF-UN.to, 0.0, 0.47, 0.04450757575757575, -0.92, 0.0, 21.12, -1.0, -1.0, 0.0, -4.28, -0.0, 2.0, 2.0, 1.35, 1.35, 5.26, CAD, 10.537121911758277, 0.005639074729983822, None, 10.56, None
TOG.to, 0.22, 0.24, 0.03809523809523809, 0.0, 14.52, 1222.2, 3.0, 47.0, 0.0, 0.19, 458.0, 194.0, 194.0, 0.0, 14.52, 34.9, CAD, 7.603194389785297, -0.006285430058157333, None, 6.3, None
TOS.to, 0.0, 0.0, 0.0, -0.12, 0.0, 56.73, -12.0, -12.0, 56.63, -114.03, 12.0, 93.0, 93.0, 0.0, 0.0, 63.78, USD, 0.6498621059075601, 0.0034805413441777087, None, 0.61, None
TOT.to, 0.54, 0.24, 0.02072538860103627, 0.43, 27.95, 532.68, 17.0, 28.0, 0.0, 3.19, 764.0, 46.0, 46.0, 0.42, 28.37, 47.54, CAD, 11.001725632952905, 0.01851718483536666, None, 11.58, None
TOU.to, 0.19, 0.17, 0.00799623706491063, 1.09, 13.86, 5761.46, 294.0, 143.0, 0.0, 4.1, 1653.0, 271.0, 271.0, 0.0, 13.86, 27.79, CAD, 23.64520175783812, -0.011753902662993565, None, 21.26, None
TOY.to, 0.0, 0.0, 0.0, 1.61, 0.0, 5462.099999999999, 164.0, 217.0, 1.53, 36.69, 1644.0, 102.0, 102.0, 3.81, 3.81, 39.59, USD, 53.65935524071887, -0.011266299357208439, None, 53.55, None
TPH.to, 0.0, 0.0, 0.0, -1.14, 44.37, 70.25, -29.0, 22.0, 0.0, -280.37, 166.0, 25.0, 25.0, 52.42, 96.78999999999999, 100.7, CAD, 3.048580764353492, -0.0017644190826009007, None, 2.81, None
TPK.to, 0.33, 0.25, 0.04098360655737705, 0.3, 19.9, 67.1, 3.0, 4.0, 0.0, 5.97, 86.0, 11.0, 11.0, 0.0, 19.9, 39.65, CAD, 6.0026796755433125, 0.003797433206524115, None, 6.1, None
TPX-A.to, 0.7, 1.64, 0.017446808510638297, 10.45, 31.16, 20304.0, 2243.0, 1486.0, 0.0, 20.02, 10717.0, 216.0, 216.0, 4.65, 35.81, 55.25, USD, 91.27991453495994, 0.0673920372556736, None, 94.0, None
TRI.to, 0.42, 1.38, 0.023263654753877275, 1.67, 18.66, 42295.16, 1192.0, 1735.0, 0.0, 9.8, 11412.0, 713.0, 713.0, 9.81, 28.47, 55.99, USD, 57.020728737592385, -0.05933387992478904, None, 59.32, None
TRIL.to, 0.0, 0.0, 0.0, -3.39, 0.06, 99.24, -43.0, -45.0, 0.0, -256.2, 0.0, 12.0, 12.0, 0.0, 0.06, 19.92, CAD, 6.797891512527876, 0.01866889675980585, None, 8.27, None
TRL.to, 0.0, 0.02, 0.005, -0.28, 74.49, 328.0, -12.0, 17.0, 0.0, 0.0, 793.0, 82.0, 82.0, 1.04, 75.53, 108.66, USD, 3.697550986050987, 0.011709475709475711, None, 4.0, None
TRP.to, 1.8, 2.63, 0.04822148881554822, 3.38, 46.25, 48322.44, 3153.0, 5469.0, 0.0, 13.67, 13431.0, 886.0, 886.0, 5.71, 51.96, 69.89, CAD, 57.377225939044145, -0.02293996239450782, None, 54.54, None
TRQ.to, 0.45, 0.0, 0.0, 0.19, 29.71, 5593.36, 373.0, 48.0, 0.0, 4.16, 1086.0, 2012.0, 2012.0, 0.0, 29.71, 34.69, USD, 3.130400673400674, 0.007665704665704666, None, 2.78, None
TRST.to, 0.05, 0.0, 0.0, 0.18, 4.9, 1144.0, 18.0, 21.0, 0.0, 16.5, 61.0, 104.0, 104.0, 0.12, 5.0200000000000005, 10.29, CAD, 8.750694105557741, -0.009468079058988148, None, 11.0, None
TRZ.to, 0.0, 0.0, 0.0, 4.73, 0.0, 305.25, 175.0, 399.0, 0.0, 34.49, 3059.0, 37.0, 37.0, 0.0, 0.0, 64.81, CAD, 8.718035834535836, -5.4593554593552665e-05, None, 8.25, None
TS-B.to, 0.0, 0.1, 0.08547008547008549, -0.09, 0.0, 94.77, -8.0, 27.0, 0.0, -3.07, 587.0, 81.0, 81.0, 0.0, 0.0, 42.01, CAD, 1.1037220691766148, 0.005518256154619786, None, 1.17, None
TSGI.to, 1.19, 0.0, 0.0, 0.08, 40.59, 5818.82, 45.0, 442.0, 2.0, 2.36, 1494.0, 178.0, 178.0, 0.33, 40.92, 57.46, USD, 43.125008942236214, -0.0285338012156194, None, 32.69, None
TSL.to, 0.23, 0.08, 0.028368794326241138, 0.0, 9.22, 84.6, -0.0, 6.0, 0.0, -0.36, 245.0, 30.0, 30.0, 28.68, 37.9, 59.77, CAD, 2.9155906029996945, -0.0016727228999956277, None, 2.82, None
TSU.to, 0.24, 0.0, 0.0, 0.74, 5.62, 163.5, 5.0, 0.0, 0.0, 4.09, 93.0, 6.0, 6.0, 0.0, 5.62, 76.03, CAD, 27.71263904193449, -0.018926986313349957, None, 27.25, None
TV.to, 0.13, 0.0, 0.0, 0.08, 8.14, 554.4, 64.0, 140.0, 0.0, 12.39, 502.0, 770.0, 770.0, 3.27, 11.41, 34.25, USD, 0.6281525427434517, 0.005855984083256809, None, 0.72, None
TVA-B.to, 0.19, 0.0, 0.0, -0.48, 9.29, 103.2, -21.0, 20.0, 0.0, -8.05, 570.0, 43.0, 43.0, 2.13, 11.419999999999998, 51.16, CAD, 2.7307274695001995, 0.00834573002754821, None, 2.4, None
TVE.to, 0.2, 0.0, 0.0, -0.05, 12.68, 1092.33, -13.0, 48.0, 0.0, -1.65, 361.0, 229.0, 229.0, 0.0, 12.68, 37.22, CAD, 5.299252066115704, -0.019067886658795746, None, 4.77, None
TVK.to, 0.93, 0.4, 0.037037037037037035, 0.65, 32.18, 248.4, 13.0, 21.0, 0.0, 15.14, 243.0, 23.0, 23.0, 10.63, 42.81, 65.55, CAD, 10.22632822816914, -0.002298056320783593, None, 10.8, None
TWC.to, 0.8, 0.08, 0.006530612244897959, -0.02, 28.56, 330.75, -0.0, 36.0, 0.0, -0.13, 226.0, 27.0, 27.0, 7.47, 36.03, 64.47, CAD, 12.866646508373782, -0.013488827670645853, None, 12.25, None
TWM.to, 0.57, 0.04, 0.0272108843537415, 0.02, 24.34, 495.39, 8.0, 31.0, 0.0, 1.9, 270.0, 337.0, 337.0, 0.0, 24.34, 57.17, CAD, 1.3368564869473962, -9.18273645546368e-05, None, 1.47, None
TXG.to, 0.39, 0.0, 0.0, -0.37, 23.66, 842.9599999999999, -28.0, 21.0, 0.0, -4.0, 327.0, 82.0, 82.0, 5.93, 29.59, 40.05, USD, 10.20281278149461, 0.009860837815383274, None, 10.28, None
TXP.to, 0.36, 0.0, 0.0, 0.02, 14.46, 33.93, 2.0, 5.0, 0.0, 5.17, 40.0, 117.0, 117.0, 0.28, 14.74, 60.01, CAD, 0.33561316629498467, -0.0009424329878875329, None, 0.29, None
TZS.to, 0.0, 0.19, 0.07692307692307691, -0.03, 0.0, 17.290000000000003, -0.0, 0.0, 0.0, -0.69, 1.0, 7.0, 7.0, 0.0, 0.0, 4.72, CAD, 2.2894756876120494, 0.002381979972889062, None, 2.47, None
TZZ.to, 0.0, 0.23, 0.0812720848056537, 0.19, 0.0, 33.96, 2.0, 0.0, 0.0, 3.36, 5.0, 12.0, 12.0, 0.0, 0.0, 2.67, CAD, 2.2082184835366667, 0.01080198084743539, None, 2.83, None
U.to, 0.0, 0.0, 0.0, 0.43, 0.0, 600.32, 55.0, 54.0, 0.0, 11.89, 59.0, 128.0, 128.0, 0.0, 0.0, 0.44, CAD, 4.597033385806113, -0.006111701429883248, None, 4.69, None
UEX.to, 0.0, 0.0, 0.0, -0.02, 0.0, 63.27, -6.0, -6.0, 0.0, -39.31, 0.0, 333.0, 333.0, 0.0, 0.0, 2.66, CAD, 0.20724229306047504, 0.0006353141807687265, None, 0.19, None
UFS.to, 0.45, 1.7, 0.024369266055045868, -3.5, 21.44, 4325.12, -219.0, 284.0, 0.0, -8.38, 5332.0, 62.0, 62.0, 0.04, 21.48, 52.23, USD, 67.40953708076437, -0.08502297870479689, None, 69.76, None
UNC.to, 0.24, 1.18, 0.012082736022936719, 4.64, 13.39, 18360.079999999998, 873.0, 1173.0, 23.7, 15.04, 4569.0, 188.0, 188.0, 1.79, 15.18, 41.5, EUR, 99.1467578599851, 0.01888611220429403, None, 97.66, None
UNS.to, 0.84, 0.29, 0.013750592697961118, 1.14, 29.38, 885.78, 48.0, 87.0, 0.0, 9.39, 1694.0, 42.0, 42.0, 1.9, 31.279999999999998, 64.82, USD, 20.902977218068123, -4.661331934059466e-05, None, 21.09, None
UR.to, 0.4, 0.0, 0.0, -0.39, 18.35, 21.779999999999998, -47.0, -36.0, 4.3, -46.54, 27.0, 121.0, 121.0, 3.58, 21.93, 54.35, CAD, 0.1233656718702173, 0.0029583475447111803, None, 0.18, None
URB.to, 0.0, 0.07, 0.026415094339622646, -0.04, 0.0, 132.5, -2.0, -2.0, 0.0, -0.86, 4.0, 50.0, 50.0, 2.98, 2.98, 8.01, CAD, 2.65530720626175, 0.005794590930954568, None, 2.65, None
URE.to, 0.25, 0.0, 0.0, 0.02, 12.73, 163.52, 3.0, 0.0, 9.0, 5.54, 35.0, 146.0, 146.0, 5.14, 17.87, 49.33, USD, 1.0175183217455939, -0.001363527045345228, None, 1.12, None
USA.to, 0.09, 0.0, 0.0, -0.07, 6.32, 114.8, -2.0, -2.0, 0.0, -2.41, 65.0, 41.0, 41.0, 3.89, 10.21, 27.29, USD, 3.1150786217149866, 0.013721325812234902, None, 2.8, None
USF-UN.to, 0.0, 0.38, 0.048407643312101914, 0.21, 0.0, 15.7, 0.0, 0.0, 0.0, 2.7, 1.0, 2.0, 2.0, 0.0, 0.0, 0.75, CAD, 7.836172351217807, 0.004057741921378284, None, 7.85, None
UWE.to, 0.0, 0.0, 0.0, -0.1, 0.0, 5.7, -2.0, -2.0, 0.0, -132.06, 0.0, 19.0, 19.0, 12.6, 12.6, 71.89, CAD, 0.2891513183785915, 0.0005417158598976782, None, 0.3, None
VB.to, 0.2, 0.03, 0.004424778761061947, 0.64, 2.38, 142.38, 16.0, 0.0, 0.0, 6.17, 49.0, 21.0, 21.0, 0.0, 2.38, 87.93, CAD, 6.778623682714589, 0.003887008614281339, None, 6.78, None
VCM.to, 0.01, 0.22, 0.024390243902439025, 0.44, 0.97, 198.44, 10.0, 3.0, 20.1, 5.32, 68.0, 22.0, 22.0, 0.12, 1.0899999999999999, 9.72, CAD, 8.590052778870959, 0.0051033276487821915, None, 9.02, None
VET.to, 0.62, 2.63, 0.06413069982930993, -0.53, 28.25, 5167.259999999999, -66.0, 204.0, 0.0, -3.05, 1184.0, 126.0, 126.0, 0.0, 28.25, 53.36, CAD, 44.59858765140583, -0.012443088897634349, None, 41.01, None
VFF.to, 0.4, 0.0, 0.0, -0.09, 22.36, 295.68, -4.0, -2.0, 0.0, -4.79, 153.0, 42.0, 42.0, 6.83, 29.189999999999998, 44.07, USD, 6.168350102759193, -0.001914185141457866, None, 7.04, None
VGZ.to, 0.0, 0.0, 0.0, -0.09, 0.0, 62.37, -9.0, -11.0, 0.0, -30.16, 0.0, 99.0, 99.0, 0.0, 0.0, 2.72, USD, 0.7044852201670385, 0.0022879662425116967, None, 0.63, None
VII.to, 0.46, 0.0, 0.0, 0.45, 25.59, 5032.8, 167.0, 840.0, 0.0, 3.82, 2757.0, 360.0, 360.0, 1.64, 27.23, 44.0, CAD, 14.984768463859368, 0.010013511740784463, None, 13.98, None
VLE.to, 0.0, 0.0, 0.0, -0.13, 0.0, 275.66, -10.0, -9.0, 0.0, -11.51, 14.0, 77.0, 77.0, 0.0, 0.0, 20.1, CAD, 3.380311950675587, 0.014673094582185488, None, 3.58, None
