symbol, Debt/Equity,Dividends $,Dividends %,EPS,Long-Term Debt,Market Capitalization,Net Income Mil,Operating Income Mil,R&D,ROE %,Revenue Mil,Share Outstanding,Shares Mil,Short-Term Debt,Total Debt,Total Liabilities,currency,cust. regression origin,cust. regression slope,key_data,latest_price,price_data
LAM.to, 0.08, 0.0, 0.0, -0.02, 6.64, 38.28, -3.0, -2.0, 0.0, -3.48, 0.0, 116.0, 116.0, 2.83, 9.469999999999999, 16.47, CAD, 0.26821025794841025, 0.0007257948410317935, None, 0.33, None
LAS-A.to, 0.52, 2.64, 0.011000000000000001, 12.86, 25.49, 1680.0, 90.0, 127.0, 0.0, 15.3, 1521.0, 7.0, 7.0, 3.89, 29.38, 51.01, CAD, 274.40475224955003, -0.058575044991001836, None, 240.0, None
LB.to, 4.0, 2.5, 0.05249895002099958, 5.65, 18.5, 1809.56, 232.0, 0.0, 0.0, 11.11, 1039.0, 38.0, 38.0, 0.0, 18.5, 94.86, CAD, 45.651489622075566, 0.02696220755848828, None, 47.62, None
LCS.to, 0.0, 0.9, 0.14285714285714288, 0.72, 0.0, 31.5, 7.0, 7.0, 0.0, 10.44, 7.0, 5.0, 5.0, 0.0, 0.0, 59.92, CAD, 6.357868686262746, 0.00476862627474505, None, 6.3, None
LFE.to, 0.0, 0.5, 0.11363636363636363, 0.59, 0.0, 66.0, 18.0, 18.0, 0.0, 13.35, 20.0, 15.0, 15.0, 0.0, 0.0, 69.42, CAD, 4.20965626874625, 0.007026874625074983, None, 4.4, None
LFX.to, 0.0, 0.0, 0.0, -0.01, 0.0, 40.74, -1.0, -7.0, 0.0, -2.59, 0.0, 42.0, 42.0, 0.29, 0.29, 42.13, USD, 0.7167884223155359, 0.006742231553689262, None, 0.97, None
LGD.to, 0.0, 0.0, 0.0, -0.07, 0.0, 66.65, -13.0, -13.0, 0.0, -48.75, 0.0, 155.0, 155.0, 0.0, 0.0, 6.14, USD, 0.431015296940612, -0.00017030593881223744, None, 0.43, None
LGO.to, 0.79, 0.0, 0.0, 0.25, 24.69, 1545.6, 150.0, 157.0, 0.0, 133.57, 297.0, 552.0, 552.0, 37.59, 62.28, 68.58, CAD, 2.0521311337732446, -0.004286622675464905, None, 2.8, None
LGT-A.to, 0.81, 0.33, 0.006283320639756283, 1.2, 29.12, 682.76, 17.0, 21.0, 0.0, 7.81, 545.0, 13.0, 13.0, 3.24, 32.36, 64.22, CAD, 57.32211895620878, -0.0874043791241751, None, 52.52, None
LIF.to, 0.0, 1.0, 0.04084967320261438, 1.71, 0.0, 1566.72, 109.0, 88.0, 0.0, 18.98, 120.0, 64.0, 64.0, 0.0, 0.0, 20.53, CAD, 25.009587342531486, -0.034565746850629867, None, 24.48, None
LMC.to, 0.39, 0.0, 0.0, 0.05, 20.98, 355.24, 1.0, 22.0, 0.0, 0.27, 281.0, 166.0, 166.0, 3.44, 24.42, 45.67, USD, 2.4068066286742638, 0.004712867426514699, None, 2.14, None
LN.to, 0.0, 0.0, 0.0, 0.0, 0.0, 13.020000000000001, 0.0, -0.0, 0.0, 0.08, 0.0, 186.0, 186.0, 1.03, 1.03, 4.33, USD, 0.0645142171565687, 0.00022171565686862637, None, 0.07, None
LNF.to, 0.29, 0.48, 0.026607538802660754, 1.44, 13.97, 1497.32, 108.0, 153.0, 0.0, 14.64, 2235.0, 83.0, 83.0, 0.0, 13.97, 51.18, CAD, 18.531685902819437, -0.015209718056388722, None, 18.04, None
LNR.to, 0.73, 0.48, 0.008725686238865661, 9.02, 31.7, 3630.66, 596.0, 807.0, 0.0, 18.55, 7176.0, 66.0, 66.0, 0.28, 31.98, 56.39, CAD, 53.13141691661665, 0.2232916616676665, None, 55.01, None
LUC.to, 0.0, 0.07, 0.03211009174311927, 0.12, 0.0, 848.0200000000001, 47.0, 75.0, 0.0, 19.21, 205.0, 389.0, 389.0, 0.0, 0.0, 30.63, USD, 2.1976232153569293, -0.001978464307138574, None, 2.18, None
LUG.to, 0.58, 0.0, 0.0, -0.33, 35.09, 692.64, -41.0, -24.0, 0.0, -9.5, 0.0, 144.0, 144.0, 0.0, 35.09, 39.16, USD, 4.825547510497904, 0.0020510497900419937, None, 4.81, None
LUN.to, 0.12, 0.09, 0.014062499999999999, 0.59, 7.63, 4684.8, 425.0, 687.0, 0.0, 12.02, 2073.0, 732.0, 732.0, 0.06, 7.6899999999999995, 35.97, USD, 6.940950329934014, 0.01863299340131973, None, 6.4, None
LVN.to, 0.0, 0.0, 0.0, -0.05, 0.0, 22.14, -6.0, -3.0, 0.0, -9.76, 0.0, 123.0, 123.0, 0.0, 0.0, 0.68, CAD, 0.17765248950209958, 0.0009489502099580078, None, 0.18, None
LXR.to, 0.32, 0.0, 0.0, -3.07, 20.9, 3.4799999999999995, -26.0, -9.0, 0.0, -208.01, 41.0, 12.0, 12.0, 0.38, 21.279999999999998, 34.13, CAD, 0.09717777444511089, 0.019927444511097774, None, 0.29, None
LYD.to, 0.87, 0.0, 0.0, -0.01, 30.41, 153.72, -10.0, -8.0, 0.0, -5.84, 1.0, 732.0, 732.0, 8.18, 38.59, 64.9, USD, 0.23018638272345543, 0.0023382723455308927, None, 0.21, None
MAG.to, 0.0, 0.0, 0.0, -0.09, 0.0, 890.4, -7.0, -8.0, 0.0, -3.78, 0.0, 84.0, 84.0, 0.0, 0.0, 0.86, USD, 12.489482423515298, 0.024242351529694058, None, 10.6, None
MAL.to, 0.05, 0.32, 0.02, 1.59, 3.42, 928.0, 93.0, 93.0, 0.0, 13.26, 955.0, 58.0, 58.0, 4.12, 7.54, 25.81, CAD, 15.08277582483504, 0.04548248350329935, None, 16.0, None
MAR.to, 0.0, 0.0, 0.0, -0.02, 0.0, 9.540000000000001, -0.0, -0.0, 0.0, -1.93, 0.0, 18.0, 18.0, 0.0, 0.0, 2.55, CAD, 0.5513536292741456, -0.001137072585482903, None, 0.53, None
MAV.to, 3.18, 0.0, 0.0, 0.0, 51.04, 530.0, -3.0, 12.0, 0.0, -5.4, 61.0, 40.0, 40.0, 2.52, 53.56, 83.95, USD, 12.86027882423514, 0.010282423515296926, None, 13.25, None
MAW.to, 0.0, 0.0, 0.0, -0.02, 0.0, 27.5, -2.0, -2.0, 0.0, -7.54, 0.0, 110.0, 110.0, 0.0, 0.0, 4.1, CAD, 0.23429322135572875, 0.001522135572885423, None, 0.25, None
MAX.to, 0.65, 0.0, 0.0, -0.03, 19.95, 161.98, -6.0, -21.0, 0.0, -14.73, 0.0, 182.0, 182.0, 0.0, 19.95, 69.5, USD, 0.9401266946610678, 0.0010694661067786437, None, 0.89, None
MAXR.to, 1.45, 1.48, 0.03135593220338983, 2.01, 46.01, 2454.4, 89.0, 186.0, 0.0, 5.49, 2019.0, 52.0, 52.0, 0.18, 46.19, 68.13, CAD, 62.811746550689875, -0.03104493101379723, None, 47.2, None
MBA.to, 1.19, 0.0, 0.0, 0.14, 25.21, 62.400000000000006, 11.0, 8.0, 0.0, 28.98, 70.0, 78.0, 78.0, 30.78, 55.99, 78.6, CAD, 0.8037712057588476, -0.0008794241151769649, None, 0.8, None
MBK-UN.to, 0.0, 0.5, 0.03717472118959108, 0.48, 0.0, 94.14999999999999, 3.0, -2.0, 0.0, 2.67, 0.0, 7.0, 7.0, 15.9, 15.9, 16.48, CAD, 13.482817996400723, -0.002800359928014391, None, 13.45, None
MBN.to, 0.0, 0.0, 0.0, -0.84, 0.0, 26.24, -3.0, -3.0, 0.0, -10.34, -3.0, 4.0, 4.0, 0.0, 0.0, 0.3, CAD, 6.359235392921418, -0.0036607078584283137, None, 6.56, None
MBX.to, 0.25, 0.0, 0.0, -0.02, 15.72, 22.62, -1.0, -0.0, 9.4, -8.42, 12.0, 87.0, 87.0, 5.89, 21.61, 34.42, CAD, 0.258971025794841, 0.0004025794841031793, None, 0.26, None
MCB.to, 0.11, 0.0, 0.0, -0.53, 7.46, 37.8, -15.0, -11.0, 6.48, -32.31, 42.0, 27.0, 27.0, 2.44, 9.9, 29.06, CAD, 1.3759953809238146, -0.00016190761847630455, None, 1.4, None
MDF.to, 0.2, 0.4, 0.04310344827586207, 0.48, 13.04, 139.2, 7.0, 14.0, 28.41, 5.4, 82.0, 15.0, 15.0, 0.0, 13.04, 35.44, CAD, 10.630116076784645, 0.003507678464307145, None, 9.28, None
MDI.to, 0.05, 0.0, 0.0, -0.28, 3.73, 416.8, -22.0, -25.0, 0.0, -5.74, 342.0, 80.0, 80.0, 0.41, 4.14, 20.27, CAD, 6.13629052189562, 0.008152189562087582, None, 5.21, None
MDNA.to, 0.0, 0.0, 0.0, -0.25, 0.0, 28.999999999999996, -6.0, -6.0, 0.0, -191.77, 0.0, 25.0, 25.0, 0.0, 0.0, 54.9, CAD, 1.2012460707858421, 0.007407078584283142, None, 1.16, None
MDS-UN.to, 0.0, 0.06, 0.00502092050209205, 1.37, 0.0, 71.69999999999999, 8.0, 8.0, 0.0, 13.98, 10.0, 6.0, 6.0, 0.0, 0.0, 1.96, CAD, 12.30285350929814, -0.015049070185962812, None, 11.95, None
ME.to, 0.0, 0.0, 0.0, -0.03, 0.0, 28.93, -7.0, -7.0, 0.0, -101.72, 0.0, 263.0, 263.0, 0.0, 0.0, 2.43, CAD, 0.12600371925614892, 0.0001719256148770248, None, 0.11, None
MEG.to, 0.91, 0.0, 0.0, 0.07, 42.31, 2240.28, 22.0, 287.0, 0.23, 0.56, 2709.0, 294.0, 294.0, 0.19, 42.5, 53.72, CAD, 10.155284943011399, -0.03670569886022795, None, 7.62, None
MEQ.to, 1.26, 0.0, 0.0, 15.44, 49.13, 459.90000000000003, 146.0, 53.0, 0.0, 22.74, 111.0, 10.0, 10.0, 2.84, 51.97, 60.88, CAD, 45.70934151169767, -0.06274883023395317, None, 45.99, None
MFC.to, 0.33, 0.85, 0.03513848697809012, 0.99, 1.8, 48113.91, 2023.0, 0.0, 0.0, 4.91, 50595.0, 1989.0, 1989.0, 0.0, 1.8, 94.11, CAD, 24.195297840431913, -0.0007159568086382737, None, 24.19, None
MFI.to, 0.03, 0.48, 0.015335463258785941, 1.22, 2.08, 4069.0, 159.0, 233.0, 0.0, 7.78, 3512.0, 130.0, 130.0, 0.03, 2.11, 24.7, CAD, 32.34778338332334, -0.0207616676664667, None, 31.3, None
MG.to, 0.28, 1.21, 0.01683595380548212, 6.55, 12.04, 25945.070000000003, 2367.0, 2911.0, 0.0, 21.63, 41978.0, 361.0, 361.0, 4.8, 16.84, 56.9, USD, 78.14742699460105, 0.007699460107978379, None, 71.87, None
MGA.to, 0.0, 0.0, 0.0, 0.0, 0.0, 38.480000000000004, -0.0, -3.0, 0.0, -0.38, 0.0, 296.0, 296.0, 0.0, 0.0, 0.67, CAD, 0.14205980803839255, 8.080383923215365e-05, None, 0.13, None
MIC.to, 0.11, 1.85, 0.04181735985533454, 5.66, 6.28, 4025.84, 515.0, 0.0, 0.0, 13.1, 939.0, 91.0, 91.0, 0.0, 6.28, 41.72, CAD, 45.01784601079784, -0.05889892021595682, None, 44.24, None
MIN.to, 0.0, 0.0, 0.0, -0.07, 0.0, 199.82, -11.0, -11.0, 0.0, -44.13, 0.0, 206.0, 206.0, 0.0, 0.0, 23.29, USD, 0.9546427714457111, 0.005377144571085783, None, 0.97, None
MKP.to, 0.0, 1.43, 0.07634810464495462, 1.81, 0.0, 430.79, 42.0, 42.0, 0.0, 14.29, 108.0, 23.0, 23.0, 0.0, 0.0, 86.12, CAD, 18.312505638872214, -0.003936112777444519, None, 18.73, None
MKZ-UN.to, 0.0, 0.14, 0.13861386138613863, 0.14, 0.0, 6.0600000000000005, 1.0, 1.0, 0.0, 97.5, 1.0, 6.0, 6.0, 0.0, 0.0, 100.0, CAD, 0.9936346130773839, -0.0004386922615476913, None, 1.01, None
MMP-UN.to, 0.0, 0.0, 0.0, -0.11, 0.0, 29.07, -2.0, -1.0, 0.0, -4.95, 0.0, 19.0, 19.0, 0.0, 0.0, 1.44, CAD, 1.6883295740851825, 0.0027574085182963397, None, 1.53, None
MND.to, 0.01, 0.0, 0.0, -0.12, 0.73, 72.16, -55.0, -9.0, 0.0, -33.62, 141.0, 451.0, 451.0, 16.74, 17.47, 47.91, USD, 0.17669070185962807, 0.0004701859628074383, None, 0.16, None
MNR.to, 0.0, 0.0, 0.0, -0.03, 0.0, 12.09, -2.0, -2.0, 0.0, -3.78, 0.0, 78.0, 78.0, 0.0, 0.0, 5.49, USD, 0.1826216856628674, 0.00011856628674265149, None, 0.155, None
MNS.to, 0.13, 0.0, 0.0, 10025.75, 8.85, 0.0, 40.0, 54.0, 0.0, 12.9, 2523.0, 0.0, 0.0, 1.6, 10.45, 31.38, CAD, 12.10687924415117, 0.008824415116976602, None, 11.56, None
MNT.to, 0.13, 0.0, 0.0, 10025.75, 8.85, 0.0, 40.0, 54.0, 0.0, 12.9, 2523.0, 0.0, 0.0, 1.6, 10.45, 31.38, CAD, 16.741610257948413, 0.015125794841031793, None, 16.43, None
MNW.to, 1.31, 0.0, 0.0, -0.29, 35.28, 1716.0, -34.0, 53.0, 10.83, -9.27, 1236.0, 120.0, 120.0, 0.44, 35.72, 73.07, USD, 14.958931553689256, -0.019744631073785244, None, 14.3, None
MOGO.to, 30.7, 0.0, 0.0, -0.96, 39.37, 95.34, -20.0, 0.0, 0.0, 0.0, 56.0, 21.0, 21.0, 49.8, 89.16999999999999, 98.72, CAD, 3.3484065086982597, 0.002900869826034791, None, 4.54, None
MPC.to, 0.6, 0.1, 0.02347417840375587, 0.81, 32.35, 251.33999999999997, 47.0, 20.0, 0.0, 16.61, 31.0, 59.0, 59.0, 6.96, 39.31, 45.65, CAD, 3.9008542891421687, -0.007071085782843434, None, 4.26, None
MPVD.to, 0.86, 0.0, 0.0, 0.05, 42.74, 464.40000000000003, 6.0, 63.0, 0.0, 1.37, 308.0, 172.0, 172.0, 0.0, 42.74, 50.31, CAD, 3.021941391721656, 0.0028391721655668884, None, 2.7, None
MRC.to, 1.33, 0.6, 0.003454231433506045, 28.78, 43.68, 2084.3999999999996, 335.0, 467.0, 0.0, 10.71, 1147.0, 12.0, 12.0, 9.49, 53.17, 66.82, CAD, 167.03169298140375, 0.016298140371925597, None, 173.7, None
MRD.to, 0.62, 0.52, 0.03626220362622037, 1.79, 32.43, 473.21999999999997, 60.0, 101.0, 0.0, 5.99, 260.0, 33.0, 33.0, 0.0, 32.43, 48.09, CAD, 14.747757108578288, 0.0022108578284343147, None, 14.34, None
MRE.to, 0.6, 0.14, 0.010479041916167666, 2.07, 23.99, 1162.32, 180.0, 272.0, 0.74, 17.99, 3603.0, 87.0, 87.0, 0.65, 24.639999999999997, 59.99, CAD, 13.429867366526697, 0.0336366526694661, None, 13.36, None
MRU.to, 0.53, 0.69, 0.016163035839775124, 7.36, 26.64, 9946.769999999999, 1722.0, 766.0, 0.0, 41.78, 13876.0, 233.0, 233.0, 0.08, 26.72, 50.13, CAD, 44.389930533893235, -0.03294661067786443, None, 42.69, None
MSI.to, 0.78, 0.78, 0.028623853211009177, 0.75, 34.55, 1526.0, 42.0, 73.0, 0.0, 11.49, 654.0, 56.0, 56.0, 0.53, 35.08, 55.96, CAD, 28.160739532093586, -0.03264679064187163, None, 27.25, None
MSV.to, 0.0, 0.0, 0.0, -0.09, 0.0, 34.769999999999996, -5.0, -5.0, 0.0, -4.6, 0.0, 61.0, 61.0, 0.0, 0.0, 0.59, CAD, 0.5443349130173962, 0.0019913017396520705, None, 0.57, None
MTL.to, 0.48, 0.46, 0.028238182934315535, 0.45, 27.98, 1694.1599999999999, 47.0, 84.0, 0.0, 4.77, 1168.0, 104.0, 104.0, 0.12, 28.1, 41.49, CAD, 16.038844451109778, -0.014454889022195562, None, 16.29, None
MTY.to, 0.49, 0.53, 0.008880697050938339, 4.2, 24.15, 1312.96, 95.0, 85.0, 0.0, 20.58, 296.0, 22.0, 22.0, 0.36, 24.509999999999998, 50.55, CAD, 56.178001499700066, -0.10855002999400122, None, 59.68, None
MUX.to, 0.0, 0.01, 0.003861003861003861, -0.04, 0.0, 854.6999999999999, -16.0, -26.0, 0.0, -3.34, 113.0, 330.0, 330.0, 0.0, 0.0, 12.85, USD, 2.942368566286743, -0.0027433713257348515, None, 2.59, None
MX.to, 0.99, 1.26, 0.01348747591522158, 4.6, 32.99, 7847.28, 380.0, 593.0, 0.0, 24.79, 3493.0, 84.0, 84.0, 0.98, 33.97, 66.75, USD, 95.90325140971802, -0.14975902819436113, None, 93.42, None
MXG.to, 0.0, 0.0, 0.0, -0.34, 0.0, 128.7, -19.0, -16.0, 0.0, -11.96, 2.0, 55.0, 55.0, 0.0, 0.0, 11.78, CAD, 2.428346310737853, 0.0009310737852429525, None, 2.34, None
MYA.to, 0.0, 0.0, 0.0, -0.17, 0.07, 48.3, -4.0, -3.0, 0.0, -12.64, 0.0, 21.0, 21.0, 0.17, 0.24000000000000002, 14.27, CAD, 2.4724196160767855, 0.0010616076784643077, None, 2.3, None
NA.to, 0.0, 2.32, 0.03546316111280953, 5.5, 0.0, 22569.9, 1989.0, 0.0, 0.0, 18.22, 6747.0, 345.0, 345.0, 0.0, 0.0, 94.82, CAD, 65.0390321535693, -0.051384643071385724, None, 65.42, None
NB.to, 1.54, 0.0, 0.0, -0.05, 39.36, 134.64000000000001, -11.0, -8.0, 0.0, -294.86, 0.0, 204.0, 204.0, 18.82, 58.18, 74.39, USD, 0.6709547090581885, -0.0010290941811637677, None, 0.66, None
NCC-A.to, 0.0, 0.5, 0.03465003465003465, 0.98, 0.0, 389.61, 26.0, 48.0, 0.0, 15.75, 170.0, 27.0, 27.0, 28.88, 28.88, 52.31, CAD, 14.391687162567479, -0.012983743251349737, None, 14.43, None
NCD-UN.to, 0.0, 0.5, 0.07062146892655367, 0.42, 0.0, 14.16, 1.0, -0.0, 0.0, 6.32, 0.0, 2.0, 2.0, 0.0, 0.0, 2.32, CAD, 7.062293581283752, -0.001241871625674858, None, 7.08, None
NCF.to, 0.0, 0.0, 0.0, 0.0, 0.0, 16.53, -2.0, -2.0, 0.0, -5.77, 0.0, 174.0, 174.0, 0.0, 0.0, 0.8, CAD, 0.0858113677264547, 0.0001867726454709057, None, 0.095, None
NCP.to, 0.0, 0.0, 0.0, -0.02, 0.0, 39.61, -3.0, -4.0, 0.0, -6.29, 0.0, 233.0, 233.0, 0.0, 0.0, 2.54, CAD, 0.1734366526694662, 0.0011652669466106782, None, 0.17, None
NCU.to, 0.49, 0.0, 0.0, -0.18, 31.79, 104.64, -28.0, -9.0, 0.0, -19.66, 0.0, 218.0, 218.0, 0.08, 31.869999999999997, 34.69, USD, 0.5296727054589079, 0.0018705458908218355, None, 0.48, None
NDM.to, 0.0, 0.0, 0.0, -0.01, 0.0, 211.72, -11.0, -60.0, 0.0, -6.52, 0.0, 316.0, 316.0, 0.0, 0.0, 13.05, CAD, 0.5566223155368922, 0.005831553689262148, None, 0.67, None
NEO.to, 0.0, 0.15, 0.008196721311475409, 0.86, 0.0, 750.3000000000001, 35.0, 42.0, 3.83, 8.06, 456.0, 41.0, 41.0, 0.0, 0.0, 20.61, USD, 17.323948950209957, 0.0031950209958008405, None, 18.3, None
NEPT.to, 0.0, 0.0, 0.0, 0.19, 0.0, 331.2, 15.0, -24.0, 46.73, 20.48, 26.0, 80.0, 80.0, 4.52, 4.52, 14.85, CAD, 4.009630293941212, -0.004470605878824234, None, 4.14, None
NEXA.to, 0.57, 0.0, 0.0, 0.72, 25.9, 2077.46, 97.0, 461.0, 0.0, 4.28, 2641.0, 133.0, 133.0, 0.89, 26.79, 54.79, USD, 15.203945890821837, 0.0835890821835633, None, 15.62, None
NEXT.to, 0.0, 0.0, 0.0, 0.0, 0.0, 47.800000000000004, -4.0, -4.0, 0.0, -282.49, 0.0, 478.0, 478.0, 0.0, 0.0, 63.12, USD, 0.08807786442711446, 0.0003864427114577083, None, 0.1, None
NFI.to, 0.78, 1.06, 0.020965189873417722, 3.02, 30.11, 3185.28, 191.0, 249.0, 0.0, 25.36, 2448.0, 63.0, 63.0, 0.0, 30.11, 60.17, USD, 47.32134925014997, 0.11892501499700062, None, 50.56, None
NG.to, 0.35, 0.0, 0.0, -0.12, 24.18, 1535.9399999999998, -38.0, -19.0, 0.0, -13.8, 0.0, 322.0, 322.0, 0.0, 24.18, 30.29, USD, 5.663593401319736, 0.004940131973605281, None, 4.77, None
NGD.to, 0.53, 0.0, 0.0, -0.86, 27.27, 768.74, -500.0, 18.0, 0.0, -24.24, 725.0, 578.0, 578.0, 0.0, 27.27, 48.29, USD, 1.831296040791841, 0.016904079184163156, None, 1.33, None
NGQ.to, 0.0, 0.0, 0.0, -0.05, 0.0, 220.0, -10.0, -10.0, 0.0, -76.17, 0.0, 220.0, 220.0, 0.0, 0.0, 13.51, CAD, 1.013522555488902, 0.0007555488902219559, None, 1.0, None
NHK.to, 0.0, 0.0, 0.0, 0.0, 0.0, 58.589999999999996, -0.0, -2.0, 0.0, -0.47, 0.0, 189.0, 189.0, 0.0, 0.0, 14.23, CAD, 0.32061727654469085, 0.003727654469106179, None, 0.31, None
NIF-UN.to, 2.74, 0.0, 0.0, -0.23, 25.68, 62.5, -12.0, -30.0, 0.0, -24.31, 802.0, 50.0, 50.0, 0.0, 25.68, 62.48, USD, 1.2916134973005404, 0.0004497300539892018, None, 1.25, None
NKO.to, 0.0, 0.0, 0.0, -0.87, 58.11, 7.5200000000000005, -81.0, -47.0, 0.0, 0.0, 20.0, 94.0, 94.0, 1.21, 59.32, 190.43, USD, 0.08175404919016198, -0.0001950809838032393, None, 0.08, None
NML.to, 0.0, 0.0, 0.0, -0.21, 0.0, 12.670000000000002, -38.0, -1.0, 0.0, -80.74, 0.0, 181.0, 181.0, 0.0, 0.0, 7.21, CAD, 0.06850839832033595, 0.00013983203359328134, None, 0.07, None
NMX.to, 0.0, 0.0, 0.0, -0.01, 0.0, 300.3, -3.0, -10.0, 0.0, -2.26, 0.0, 390.0, 390.0, 0.0, 0.0, 21.55, CAD, 0.6453962207558486, 0.007322075584883024, None, 0.77, None
NOA.to, 0.69, 0.08, 0.00819672131147541, 0.45, 16.04, 292.8, 13.0, 24.0, 0.0, 8.62, 346.0, 30.0, 30.0, 0.0, 16.04, 62.23, CAD, 8.956345350929812, -0.017164907018596284, None, 9.76, None
NPF-UN.to, 0.0, 0.46, 0.01969178082191781, 4.82, 0.0, 23.36, 6.0, 6.0, 0.0, 22.2, 7.0, 1.0, 1.0, 22.21, 22.21, 23.84, CAD, 23.255659748050377, -0.0032251949610078135, None, 23.36, None
NPI.to, 9.39, 1.06, 0.0465934065934066, 1.23, 71.51, 4026.75, 235.0, 695.0, 0.0, 30.44, 1514.0, 177.0, 177.0, 5.02, 76.53, 89.75, CAD, 24.285254289142173, -0.00947108578284343, None, 22.75, None
NPK.to, 0.0, 0.0, 0.0, -0.06, 0.0, 32.8, -2.0, -2.0, 0.0, -8.28, 0.0, 40.0, 40.0, 0.0, 0.0, 1.87, CAD, 0.9991659268146372, -0.0028073185362927416, None, 0.82, None
NPS.to, 0.0, 0.0, 0.0, -0.11, 0.0, 2.88, -2.0, -3.0, 7.7, 0.0, 18.0, 24.0, 24.0, 11.28, 11.28, 155.72, USD, 0.1476757948410318, -0.00037051589682063574, None, 0.12, None
NRI.to, 0.0, 0.0, 0.0, 0.04, 0.0, 34.92, 0.0, 0.0, 0.42, 1.81, 18.0, 12.0, 12.0, 0.0, 0.0, 12.53, CAD, 2.728476784643071, 0.004478464307138571, None, 2.91, None
NSU.to, 0.0, 0.02, 0.004166666666666667, -0.1, 0.0, 1449.6, -29.0, -28.0, 0.0, -3.48, 335.0, 302.0, 302.0, 0.0, 0.0, 15.16, USD, 5.0632171565686885, -0.017484343131373727, None, 4.8, None
NTR.to, 0.32, 1.3, 0.017953321364452424, 2.77, 16.12, 17016.35, 1392.0, 1250.0, 0.0, 8.65, 14155.0, 235.0, 235.0, 9.51, 25.630000000000003, 49.65, USD, 74.99043089382123, -0.1710106178764247, None, 72.41, None
NUS.to, 0.0, 0.0, 0.0, -0.01, 0.0, 83.88, -13.0, -9.0, 0.0, -5.48, 0.0, 699.0, 699.0, 1.95, 1.95, 28.12, USD, 0.1295658068386325, 0.0011806838632273545, None, 0.12, None
NVA.to, 0.25, 0.0, 0.0, 0.33, 17.2, 1270.5, 59.0, 116.0, 0.0, 6.84, 481.0, 175.0, 175.0, 0.0, 17.2, 32.23, CAD, 8.94887864427114, -0.007235572885422918, None, 7.26, None
NVCN.to, 0.0, 0.0, 0.0, -0.19, 86.28, 34.800000000000004, -115.0, -79.0, 479.21, 0.0, 3.0, 696.0, 696.0, 15.0, 101.28, 117.41, USD, 0.044078224355128925, 0.00022243551289742047, None, 0.05, None
NWC.to, 0.94, 1.28, 0.043700921816319564, 1.55, 37.42, 1435.21, 77.0, 123.0, 0.0, 20.48, 1934.0, 49.0, 49.0, 0.1, 37.52, 60.12, CAD, 30.155241631673665, -0.029036832633473297, None, 29.29, None
NXE.to, 0.97, 0.0, 0.0, -0.12, 48.58, 923.7900000000001, -28.0, -23.0, 0.0, -22.14, 0.0, 371.0, 371.0, 0.0, 48.58, 50.0, CAD, 2.6142176364727048, -0.00123635272945411, None, 2.49, None
NXJ.to, 0.0, 0.0, 0.0, -0.23, 0.0, 34.65, -5.0, -4.0, 35.76, -28.42, 23.0, 21.0, 21.0, 0.0, 0.0, 37.94, CAD, 1.8661836232753442, 0.006462327534493104, None, 1.65, None
OBE.to, 0.19, 0.0, 0.0, -0.53, 13.39, 656.5, -263.0, -147.0, 0.0, -12.31, 442.0, 505.0, 505.0, 0.59, 13.98, 30.68, CAD, 1.390232933413317, 0.0005933413317336529, None, 1.3, None
OGC.to, 0.14, 0.02, 0.005249343832020997, 0.31, 9.61, 2385.06, 199.0, 223.0, 0.0, 13.57, 793.0, 626.0, 626.0, 0.0, 9.61, 25.45, USD, 3.8666998200359934, -0.006217996400719855, None, 3.81, None
OGD.to, 0.26, 0.0, 0.0, -0.02, 15.41, 76.0, -0.0, 1.0, 0.0, -0.41, 166.0, 38.0, 38.0, 0.77, 16.18, 41.35, CAD, 2.0916787042591496, 0.003070425914817038, None, 2.0, None
OLY.to, 0.0, 2.1, 0.05027531721331099, 3.33, 0.0, 83.54, 8.0, 11.0, 0.0, 67.88, 50.0, 2.0, 2.0, 23.33, 23.33, 64.24, CAD, 44.53350809838033, -0.12299016196760652, None, 41.77, None
OMI.to, 0.0, 0.0, 0.0, -0.03, 0.2, 5.6000000000000005, -4.0, -3.0, 0.0, -11.17, 41.0, 112.0, 112.0, 2.7, 2.9000000000000004, 41.33, USD, 0.03981805638872227, 0.000605638872225555, None, 0.05, None
ONC.to, 0.0, 0.0, 0.0, -1.12, 0.0, 87.0, -17.0, -16.0, 0.0, -131.82, 0.0, 15.0, 15.0, 0.0, 0.0, 47.0, CAD, 6.999440637072587, 0.003879707258548288, None, 5.8, None
ONEX.to, 9.14, 0.18, 0.001876759461995621, 1.81, 49.95, 9782.82, 182.0, 915.0, 0.0, 8.19, 25077.0, 102.0, 102.0, 3.74, 53.690000000000005, 94.53, USD, 97.59160755848832, -0.059044151169766045, None, 95.91, None
OPS.to, 0.04, 0.0, 0.0, -0.04, 3.04, 79.2, -4.0, -4.0, 15.04, -22.43, 23.0, 88.0, 88.0, 2.07, 5.109999999999999, 20.93, CAD, 0.924611457708459, 0.0002457708458308343, None, 0.9, None
OPT.to, 0.0, 0.0, 0.0, -17.13, 0.0, 235.6, -89.0, -35.0, 47.03, 0.0, 128.0, 5.0, 5.0, 0.0, 0.0, 110.53, USD, 45.22314427114577, 0.06672711457708456, None, 47.12, None
